  201   101
-3.6924e+02 4.3194e-02 -9.8169e-03
-3.7463e+02 4.9688e-02 -2.2787e-02
-3.8063e+02 3.6151e-02 -5.4905e-02
-4.0208e+02 5.4596e-02 -7.6648e-02
-4.1896e+02 8.0989e-02 -3.9863e-02
-4.2202e+02 6.1188e-02 -2.7532e-02
-4.3272e+02 3.9316e-02 -2.4836e-02
-4.3443e+02 6.1460e-02 1.7910e-02
-4.2377e+02 4.0713e-02 2.7696e-02
-4.2059e+02 4.0481e-02 3.6603e-03
-4.2194e+02 1.1807e-02 -1.3448e-02
-4.2731e+02 7.8197e-03 -2.5480e-02
-4.3468e+02 1.5032e-02 -7.1456e-03
-4.3088e+02 2.5397e-02 1.9097e-02
-4.2513e+02 2.2749e-02 1.1542e-02
-4.2511e+02 1.0864e-02 2.1149e-03
-4.2407e+02 9.3509e-03 3.1962e-03
-4.2351e+02 1.4534e-02 -2.8610e-02
-4.3838e+02 5.4043e-03 -5.1686e-02
-4.4936e+02 2.4216e-02 8.7647e-03
-4.3399e+02 2.5297e-02 5.0745e-02
-4.2398e+02 1.0851e-02 3.9034e-02
-4.1448e+02 1.9277e-02 3.2569e-02
-4.0770e+02 9.8578e-03 2.5125e-02
-4.0191e+02 -2.3665e-03 2.3735e-02
-3.9583e+02 -6.4637e-03 2.7879e-03
-4.0052e+02 -2.7676e-02 3.0535e-03
-3.9431e+02 -1.6168e-02 2.3519e-02
-3.8876e+02 9.4234e-03 1.0979e-02
-3.8882e+02 2.5848e-02 1.8862e-02
-3.7933e+02 2.5030e-02 5.0207e-02
-3.6371e+02 2.2300e-02 8.3734e-02
-3.3746e+02 1.9357e-02 8.7989e-02
-3.1972e+02 1.9386e-02 5.8031e-02
-3.0845e+02 3.1613e-02 6.8934e-02
-2.8525e+02 3.9625e-02 8.3794e-02
-2.6655e+02 2.1728e-02 5.4477e-02
-2.5801e+02 -3.6832e-03 4.7683e-02
-2.4271e+02 -7.2978e-03 5.5799e-02
-2.3011e+02 -1.0764e-02 3.9529e-02
-2.2294e+02 -5.7098e-03 2.7246e-02
-2.1649e+02 0.0000e+00 0.0000e+00
3.0846e+02 0.0000e+00 0.0000e+00
3.2512e+02 1.2880e-02 1.6773e-02
3.1685e+02 1.1109e-02 -1.6927e-02
3.1666e+02 1.4218e-02 -1.0024e-02
3.1184e+02 2.9385e-02 -3.8291e-02
2.9751e+02 2.9187e-02 -4.8772e-02
2.8745e+02 3.2571e-02 -3.4317e-02
2.8035e+02 5.8267e-02 -1.6272e-02
2.7932e+02 9.2462e-02 -1.2121e-02
2.7429e+02 1.1483e-01 -5.0322e-02
2.5416e+02 1.3752e-01 -9.7734e-02
2.2543e+02 1.5309e-01 -1.1176e-01
1.9828e+02 1.5325e-01 -1.0912e-01
1.7086e+02 1.3428e-01 -8.7205e-02
1.5467e+02 1.3498e-01 -7.0274e-02
1.3573e+02 1.2353e-01 -7.6415e-02
1.1647e+02 1.1881e-01 -9.0544e-02
9.0456e+01 8.4163e-02 -1.0444e-01
6.4247e+01 7.6648e-02 -9.0354e-02
4.5279e+01 7.4761e-02 -6.9678e-02
2.9408e+01 6.7910e-02 -5.1002e-02
1.9777e+01 3.8963e-02 -4.0848e-02
8.9842e+00 4.0975e-02 -4.3380e-02
-1.9127e+00 4.4643e-02 -6.0833e-02
-2.1433e+01 3.7558e-02 -6.9685e-02
-3.6755e+01 4.3821e-02 -6.7087e-02
-5.4976e+01 3.2169e-02 -5.5504e-02
-6.4507e+01 1.2430e-02 -5.8834e-02
-8.4393e+01 3.0995e-02 -6.6171e-02
-9.7593e+01 4.7761e-02 -6.6241e-02
-1.1751e+02 1.1570e-02 -5.7457e-02
-1.2632e+02 -1.4620e-02 -2.3220e-02
-1.2912e+02 -2.3945e-02 -3.2837e-02
-1.4274e+02 -1.3838e-02 -3.8662e-02
-1.4845e+02 -3.4673e-03 -2.1598e-02
-1.5354e+02 -7.1679e-03 -5.2501e-02
-1.7470e+02 -2.3679e-02 -6.5465e-02
-1.8627e+02 -2.0206e-03 -4.4061e-02
-1.9674e+02 2.8874e-02 -7.0018e-02
-2.2128e+02 3.6689e-02 -9.0571e-02
-2.4202e+02 4.1050e-02 -8.0825e-02
-2.6169e+02 3.1210e-02 -8.7900e-02
-2.8597e+02 1.6964e-02 -5.8250e-02
-2.9082e+02 8.1811e-03 -3.2289e-03
-2.8759e+02 7.1052e-04 -3.2328e-05
-2.9083e+02 8.6434e-03 1.0014e-03
-2.8708e+02 -1.3453e-02 -1.4959e-02
-2.9831e+02 -1.3913e-02 -3.9724e-02
-3.0695e+02 -4.8649e-02 -1.9754e-02
-3.0819e+02 -3.3700e-02 -4.0343e-02
-3.2712e+02 -1.1585e-02 -5.0419e-02
-3.3340e+02 -2.0916e-02 -3.1111e-02
-3.4267e+02 -3.8935e-03 -1.9104e-02
-3.4295e+02 -1.2475e-02 4.1770e-03
-3.4058e+02 1.0836e-02 -7.2831e-04
-3.4332e+02 6.4280e-03 -3.6517e-02
-3.5884e+02 2.3337e-02 -3.9588e-02
-3.6311e+02 3.7445e-02 8.6746e-03
-3.5451e+02 5.0501e-02 1.0250e-02
-3.5798e+02 5.3858e-02 -1.8473e-02
-3.6374e+02 3.5898e-02 -3.7772e-02
-3.7687e+02 2.1794e-02 -4.7043e-02
-3.8726e+02 5.9592e-02 -3.4734e-02
-3.9424e+02 8.1168e-02 -2.9695e-02
-4.0211e+02 8.0829e-02 -4.0025e-02
-4.1425e+02 9.1008e-02 -1.3176e-02
-4.0870e+02 9.3770e-02 1.0921e-02
-4.0879e+02 6.7069e-02 -5.0702e-05
-4.0872e+02 5.2431e-02 -1.8746e-02
-4.1816e+02 4.1901e-02 -2.7664e-02
-4.2256e+02 5.7120e-02 -1.0040e-02
-4.2318e+02 5.3567e-02 -5.5831e-03
-4.2535e+02 3.8164e-02 2.8636e-03
-4.2175e+02 3.4355e-02 6.1261e-04
-4.2504e+02 2.1606e-02 4.6085e-03
-4.1945e+02 2.4719e-03 3.6012e-03
-4.2324e+02 -1.9248e-02 -3.2375e-02
-4.3563e+02 2.5258e-04 -2.3076e-02
-4.3478e+02 3.5155e-02 2.2735e-02
-4.2427e+02 2.3622e-02 3.6414e-02
-4.1657e+02 2.7472e-02 3.4356e-02
-4.0709e+02 3.5679e-02 2.7395e-02
-4.0287e+02 1.8744e-02 1.9351e-02
-3.9741e+02 1.3659e-03 1.7788e-02
-3.9398e+02 -1.3953e-02 -9.5136e-03
-4.0217e+02 2.2127e-03 7.7274e-04
-3.9359e+02 4.0385e-03 2.8366e-02
-3.8799e+02 6.0571e-03 1.5924e-02
-3.8563e+02 3.2066e-02 3.2182e-02
-3.7190e+02 4.2992e-02 7.0117e-02
-3.5057e+02 5.1942e-02 7.5078e-02
-3.3436e+02 3.8061e-02 6.8924e-02
-3.1611e+02 3.3997e-02 7.1934e-02
-2.9839e+02 3.0272e-02 6.9712e-02
-2.8126e+02 7.0164e-03 6.0734e-02
-2.6802e+02 -9.0756e-03 4.3877e-02
-2.5932e+02 -1.2599e-02 4.5684e-02
-2.4518e+02 -3.4492e-02 5.0236e-02
-2.3420e+02 -2.5839e-02 4.7821e-02
-2.2127e+02 -1.2676e-02 5.2403e-02
-2.0800e+02 0.0000e+00 0.0000e+00
3.0856e+02 0.0000e+00 0.0000e+00
3.2320e+02 -1.0801e-02 2.7193e-02
3.2216e+02 1.1306e-02 -1.2968e-02
3.1671e+02 3.2447e-03 -2.3858e-02
3.1023e+02 1.4850e-02 -2.2577e-02
3.0542e+02 3.0282e-02 -3.3763e-02
2.9335e+02 3.5846e-02 -1.9765e-02
2.9554e+02 4.6968e-02 1.3258e-02
2.9998e+02 6.5158e-02 3.6476e-03
2.9737e+02 8.6490e-02 -3.2784e-02
2.8358e+02 1.1592e-01 -6.7295e-02
2.6372e+02 1.2963e-01 -8.9191e-02
2.3899e+02 1.4875e-01 -1.0046e-01
2.1349e+02 1.4625e-01 -9.1272e-02
1.9335e+02 1.3040e-01 -9.1660e-02
1.6766e+02 1.2259e-01 -8.5761e-02
1.5047e+02 1.0904e-01 -9.7686e-02
1.1882e+02 1.0170e-01 -1.0412e-01
9.8413e+01 9.4072e-02 -7.6286e-02
8.0674e+01 1.0252e-01 -6.9906e-02
6.3460e+01 1.0368e-01 -9.2078e-02
3.4635e+01 6.4390e-02 -7.0280e-02
2.8320e+01 7.1991e-02 -3.2474e-02
1.8398e+01 7.9034e-02 -5.6251e-02
1.9422e-01 8.2827e-02 -8.6463e-02
-2.4834e+01 7.5730e-02 -9.6160e-02
-4.7886e+01 7.3432e-02 -6.7720e-02
-5.8694e+01 5.8452e-02 -5.0376e-02
-7.3074e+01 6.3167e-02 -6.3713e-02
-9.0551e+01 3.9005e-02 -7.6578e-02
-1.1136e+02 2.7232e-02 -7.8554e-02
-1.2983e+02 4.5271e-03 -5.5341e-02
-1.3903e+02 -1.4896e-02 -1.6890e-02
-1.3827e+02 1.5002e-02 -1.1564e-02
-1.4482e+02 2.8318e-02 -2.6960e-02
-1.5175e+02 3.2016e-02 -5.3309e-02
-1.7147e+02 4.4614e-02 -5.8022e-02
-1.8076e+02 2.2461e-02 -3.1571e-02
-1.8726e+02 2.7970e-02 -5.6557e-02
-2.0904e+02 5.3021e-02 -7.9846e-02
-2.2718e+02 6.1426e-02 -8.8491e-02
-2.5329e+02 3.1722e-02 -9.7320e-02
-2.7584e+02 5.5804e-02 -6.2249e-02
-2.8441e+02 5.1576e-02 -1.3487e-02
-2.8258e+02 4.0741e-02 -4.6421e-03
-2.8673e+02 2.8809e-02 -1.6144e-02
-2.9065e+02 1.6408e-02 -3.1014e-02
-3.0224e+02 -1.3764e-03 -5.3933e-02
-3.1762e+02 -3.3372e-02 -3.2786e-02
-3.1863e+02 -3.4031e-02 -1.8786e-02
-3.2701e+02 -5.2874e-03 -4.4067e-02
-3.4067e+02 -1.3052e-02 -3.7255e-02
-3.4564e+02 8.8231e-03 -1.0909e-02
-3.4612e+02 7.4204e-04 8.7512e-03
-3.4127e+02 -9.4823e-03 -1.9900e-03
-3.4712e+02 -1.4603e-02 -2.7170e-02
-3.5485e+02 1.0017e-02 -4.9017e-03
-3.4957e+02 3.9195e-02 2.0756e-02
-3.4447e+02 3.3588e-02 1.4514e-02
-3.4231e+02 2.9690e-02 -2.4419e-02
-3.5668e+02 3.4934e-02 -5.4851e-02
-3.6974e+02 4.0334e-02 -3.1211e-02
-3.7229e+02 4.6385e-02 -1.7274e-02
-3.7837e+02 3.1990e-02 -1.8625e-02
-3.8160e+02 5.7488e-02 -1.7692e-02
-3.8722e+02 9.6740e-02 -1.1895e-02
-3.8755e+02 7.7798e-02 -6.0286e-03
-3.9023e+02 7.5132e-02 -1.3642e-02
-3.9437e+02 7.0995e-02 -2.1508e-02
-4.0099e+02 6.4034e-02 -8.7593e-03
-3.9875e+02 6.8433e-02 -1.3814e-02
-4.0789e+02 7.1358e-02 -2.6101e-02
-4.1180e+02 7.8003e-02 -1.1501e-04
-4.0795e+02 4.9333e-02 -5.0169e-03
-4.1431e+02 2.6014e-02 -2.9768e-02
-4.2284e+02 1.0023e-02 -3.7658e-02
-4.3314e+02 -5.4782e-03 -3.0830e-02
-4.3825e+02 4.8234e-03 2.7180e-03
-4.3178e+02 2.1480e-02 3.2134e-02
-4.2218e+02 2.7181e-02 4.3062e-02
-4.1025e+02 3.4937e-02 5.1091e-02
-3.9664e+02 2.1966e-02 2.3840e-02
-3.9833e+02 3.6774e-03 -9.1877e-03
-4.0123e+02 8.1396e-03 -8.9620e-03
-4.0281e+02 1.0404e-02 3.6347e-03
-3.9941e+02 3.3027e-02 2.1045e-02
-3.9229e+02 3.0787e-02 2.7364e-02
-3.8573e+02 3.2387e-02 3.9006e-02
-3.7278e+02 6.1801e-02 5.5796e-02
-3.5783e+02 8.1605e-02 7.0083e-02
-3.3774e+02 5.8153e-02 7.8803e-02
-3.1843e+02 6.6234e-02 7.0045e-02
-3.0272e+02 7.7431e-02 5.0243e-02
-2.9331e+02 3.8266e-02 4.1953e-02
-2.8174e+02 9.6081e-03 4.4447e-02
-2.7109e+02 -1.4206e-02 3.4862e-02
-2.6431e+02 -2.9336e-02 2.2267e-02
-2.5996e+02 -5.0936e-02 4.2559e-02
-2.4303e+02 -3.2407e-02 6.1345e-02
-2.2928e+02 -5.6339e-03 6.9327e-02
-2.0837e+02 0.0000e+00 0.0000e+00
3.0888e+02 0.0000e+00 0.0000e+00
3.1972e+02 -1.8132e-02 2.7243e-02
3.2250e+02 1.5336e-02 -2.8821e-03
3.1828e+02 1.7755e-02 -6.4799e-03
3.1926e+02 3.7078e-02 -1.1253e-02
3.1265e+02 3.8371e-02 -2.7775e-02
3.0538e+02 6.3634e-02 -1.7632e-02
3.0384e+02 4.3490e-02 1.3040e-02
3.1190e+02 5.1239e-02 2.7401e-02
3.1754e+02 6.2256e-02 4.4445e-04
3.1212e+02 7.9207e-02 -5.4589e-02
2.9024e+02 8.9918e-02 -7.8936e-02
2.7265e+02 1.1377e-01 -9.2501e-02
2.4399e+02 1.0512e-01 -1.0556e-01
2.1987e+02 9.0281e-02 -9.3935e-02
1.9702e+02 8.9848e-02 -9.7775e-02
1.7098e+02 7.2091e-02 -1.1144e-01
1.4131e+02 8.7037e-02 -1.1940e-01
1.1128e+02 6.5680e-02 -8.9538e-02
9.6537e+01 4.6532e-02 -6.0065e-02
8.1251e+01 5.3541e-02 -8.9130e-02
5.1972e+01 7.3259e-02 -7.2542e-02
4.4980e+01 4.1084e-02 -2.8736e-02
3.7604e+01 3.7331e-02 -4.9997e-02
1.9981e+01 7.0928e-02 -7.2989e-02
1.1098e+00 9.4433e-02 -7.6482e-02
-1.8260e+01 1.1685e-01 -7.2782e-02
-3.5281e+01 1.1447e-01 -6.9099e-02
-5.2809e+01 7.7729e-02 -8.5619e-02
-7.8091e+01 5.8692e-02 -1.0218e-01
-1.0390e+02 6.5183e-02 -9.1935e-02
-1.2406e+02 4.6852e-02 -6.5347e-02
-1.3657e+02 4.3741e-02 -2.2362e-02
-1.3524e+02 4.0850e-02 4.5511e-03
-1.3430e+02 4.4359e-02 -4.5834e-03
-1.3753e+02 5.3758e-02 -3.6204e-02
-1.5240e+02 6.7744e-02 -7.5019e-02
-1.7504e+02 4.6196e-02 -6.0705e-02
-1.8275e+02 3.5797e-02 -3.9458e-02
-1.9477e+02 6.8955e-02 -5.7114e-02
-2.1131e+02 6.1937e-02 -1.0213e-01
-2.4583e+02 6.4588e-02 -9.3523e-02
-2.5807e+02 6.7514e-02 -3.8396e-02
-2.6503e+02 8.3413e-02 -1.8292e-02
-2.6721e+02 5.9535e-02 -2.2800e-02
-2.7643e+02 3.4319e-02 -2.3332e-02
-2.7888e+02 1.5411e-02 -4.5144e-02
-2.9900e+02 6.9651e-03 -8.9504e-02
-3.2363e+02 1.4198e-02 -5.2408e-02
-3.2521e+02 -5.4946e-03 -1.2259e-02
-3.2976e+02 -4.8105e-03 -2.9440e-02
-3.3993e+02 2.8024e-02 -1.7000e-02
-3.3826e+02 3.0046e-02 -5.3095e-03
-3.4258e+02 2.2633e-02 -1.4128e-02
-3.4533e+02 -1.4037e-02 -1.6074e-02
-3.5062e+02 -1.5739e-02 -1.7017e-02
-3.5383e+02 9.6534e-03 1.4211e-02
-3.4351e+02 1.5259e-02 3.2246e-02
-3.3771e+02 4.3667e-03 7.4425e-04
-3.4314e+02 1.9376e-02 -1.7127e-02
-3.4628e+02 3.9285e-02 -2.7127e-02
-3.5670e+02 4.1981e-02 -3.5592e-02
-3.6407e+02 4.1185e-02 -4.3079e-02
-3.7824e+02 2.4396e-02 -1.8591e-02
-3.7337e+02 5.1176e-02 2.4726e-02
-3.6588e+02 8.3060e-02 7.1338e-03
-3.6980e+02 8.8594e-02 -1.0686e-02
-3.7122e+02 8.1897e-02 -6.8536e-03
-3.7323e+02 7.4132e-02 -2.9845e-02
-3.8615e+02 6.9464e-02 -3.0225e-02
-3.8834e+02 4.9419e-02 -2.7151e-03
-3.8750e+02 5.3496e-02 3.9860e-03
-3.8635e+02 4.1613e-02 -1.9162e-02
-3.9708e+02 3.3418e-02 -5.1375e-02
-4.1203e+02 3.0847e-02 -3.4702e-02
-4.1443e+02 2.8596e-02 -2.7891e-02
-4.2598e+02 2.7802e-02 -3.7575e-02
-4.3322e+02 5.1138e-02 3.8817e-03
-4.2404e+02 4.8242e-02 4.5093e-02
-4.1068e+02 3.7616e-02 4.9871e-02
-3.9910e+02 1.9962e-02 2.9140e-02
-3.9611e+02 -7.8818e-03 -3.8646e-03
-4.0104e+02 -1.3713e-02 5.5249e-03
-3.9334e+02 2.2769e-02 2.4514e-02
-3.8878e+02 5.5748e-02 1.5374e-02
-3.8566e+02 6.4027e-02 2.1156e-02
-3.7820e+02 4.3962e-02 2.7726e-02
-3.7179e+02 5.1590e-02 4.6937e-02
-3.5473e+02 6.4775e-02 8.1399e-02
-3.3109e+02 7.5358e-02 6.6469e-02
-3.2150e+02 8.3224e-02 5.9707e-02
-3.0124e+02 7.5551e-02 8.8202e-02
-2.7740e+02 7.0113e-02 4.3966e-02
-2.7926e+02 5.9568e-02 1.8896e-03
-2.7645e+02 3.5092e-02 8.2619e-03
-2.7513e+02 1.0493e-02 4.9327e-03
-2.7398e+02 -1.4589e-02 8.9541e-03
-2.7065e+02 -4.0250e-02 4.7165e-02
-2.5040e+02 -2.6119e-02 9.3123e-02
-2.2409e+02 -1.8363e-03 8.7104e-02
-2.0685e+02 0.0000e+00 0.0000e+00
3.1255e+02 0.0000e+00 0.0000e+00
3.1413e+02 -1.4593e-02 3.4560e-02
3.2983e+02 3.6005e-03 2.2919e-02
3.2559e+02 5.0408e-02 -2.1159e-03
3.2877e+02 7.0123e-02 -1.9607e-03
3.2461e+02 6.3186e-02 -7.2069e-03
3.2516e+02 6.5148e-02 -1.4646e-02
3.1729e+02 7.3472e-02 8.6263e-04
3.2560e+02 6.3002e-02 2.2414e-02
3.2849e+02 5.3789e-02 -4.8157e-03
3.2319e+02 5.3124e-02 -3.9633e-02
3.0868e+02 5.4575e-02 -5.4628e-02
2.9587e+02 6.7098e-02 -8.5259e-02
2.6605e+02 7.4590e-02 -1.1476e-01
2.3849e+02 5.9565e-02 -1.0693e-01
2.1258e+02 6.2329e-02 -1.0395e-01
1.8652e+02 6.5023e-02 -1.0050e-01
1.6234e+02 7.3345e-02 -1.1053e-01
1.3125e+02 5.9989e-02 -1.1679e-01
1.0394e+02 3.0447e-02 -8.2045e-02
9.0230e+01 3.5120e-02 -6.5351e-02
7.1265e+01 5.0486e-02 -8.2737e-02
4.8862e+01 2.3228e-02 -6.8402e-02
3.7064e+01 2.1252e-02 -2.6407e-02
3.5658e+01 6.1325e-02 -2.9362e-02
2.2383e+01 8.2533e-02 -5.0237e-02
1.0540e+01 8.1543e-02 -4.7687e-02
-1.4609e+00 9.5091e-02 -8.9498e-02
-3.4209e+01 9.8855e-02 -1.1949e-01
-6.1205e+01 8.2462e-02 -8.9123e-02
-7.8771e+01 9.9047e-02 -9.0394e-02
-1.0640e+02 9.4493e-02 -7.6784e-02
-1.1716e+02 1.0056e-01 -2.2892e-02
-1.1785e+02 8.9531e-02 -1.0947e-02
-1.2264e+02 6.2732e-02 -1.4051e-02
-1.2487e+02 4.2125e-02 -2.9924e-02
-1.3760e+02 5.1843e-02 -6.5585e-02
-1.5767e+02 8.1455e-02 -6.3518e-02
-1.6936e+02 5.9866e-02 -3.3798e-02
-1.7456e+02 4.5061e-02 -5.3706e-02
-1.9621e+02 5.5315e-02 -9.2858e-02
-2.2099e+02 8.1840e-02 -9.1743e-02
-2.4208e+02 7.4514e-02 -4.3424e-02
-2.4271e+02 8.0433e-02 -2.1466e-02
-2.5281e+02 4.5328e-02 -5.3735e-02
-2.6957e+02 1.6888e-02 -6.0269e-02
-2.8295e+02 -2.7659e-03 -5.8368e-02
-2.9876e+02 1.6111e-02 -5.5146e-02
-3.1052e+02 3.9040e-02 -4.5246e-02
-3.2138e+02 2.1560e-02 -3.7795e-02
-3.2942e+02 2.9899e-02 -1.0549e-02
-3.2666e+02 4.9431e-02 -2.3989e-03
-3.3062e+02 6.1108e-02 -1.6300e-02
-3.3480e+02 4.0388e-02 -3.5331e-02
-3.4828e+02 7.9425e-05 -4.0362e-02
-3.5499e+02 -3.8809e-03 -3.4802e-03
-3.5002e+02 6.6053e-03 2.6097e-02
-3.4194e+02 -3.2444e-04 1.5469e-02
-3.4229e+02 7.1343e-03 1.8630e-02
-3.3262e+02 3.8397e-02 1.0499e-02
-3.3704e+02 6.8545e-02 -3.2246e-02
-3.4875e+02 7.2770e-02 -2.9312e-02
-3.5170e+02 7.0401e-02 -3.4859e-02
-3.6617e+02 7.7192e-02 -8.6343e-03
-3.5601e+02 7.9469e-02 4.0972e-02
-3.4569e+02 8.6012e-02 2.5523e-02
-3.4325e+02 9.1701e-02 -7.1914e-03
-3.4928e+02 8.8422e-02 -2.8105e-02
-3.5730e+02 8.1396e-02 -3.3941e-02
-3.6626e+02 6.7893e-02 -3.3472e-02
-3.7404e+02 4.6523e-02 -2.9782e-02
-3.8115e+02 1.2235e-02 -3.3907e-02
-3.9099e+02 -8.1443e-03 -2.0193e-02
-3.9124e+02 7.9211e-03 -1.5783e-02
-3.9889e+02 4.1210e-02 -3.4590e-02
-4.0854e+02 2.5636e-02 -4.0703e-02
-4.1924e+02 3.2946e-02 -8.2878e-03
-4.1268e+02 4.5975e-02 2.3159e-02
-4.0766e+02 4.3523e-02 1.8612e-02
-4.0338e+02 1.2405e-02 1.4782e-02
-4.0027e+02 4.6946e-04 5.5937e-03
-4.0058e+02 -1.9486e-02 -9.8345e-03
-4.0518e+02 -2.9354e-03 2.1463e-02
-3.8985e+02 -6.5877e-04 6.0499e-02
-3.7493e+02 2.0388e-02 4.4893e-02
-3.6740e+02 4.4786e-02 9.2589e-03
-3.7031e+02 4.4146e-02 1.4927e-02
-3.5994e+02 6.1788e-02 5.9819e-02
-3.4040e+02 7.0228e-02 7.9564e-02
-3.2016e+02 4.6660e-02 8.8532e-02
-2.9613e+02 7.8515e-02 7.8996e-02
-2.8066e+02 6.3693e-02 5.6934e-02
-2.6766e+02 3.8591e-02 3.4259e-02
-2.6353e+02 4.0818e-02 6.9321e-03
-2.6420e+02 3.7195e-02 -4.6280e-03
-2.6584e+02 2.2838e-02 -1.4819e-02
-2.7161e+02 6.6199e-03 -2.8477e-02
-2.8008e+02 -9.6015e-03 3.1028e-02
-2.5609e+02 -1.8528e-02 9.9759e-02
-2.3020e+02 -2.8683e-02 1.0635e-01
-2.0292e+02 0.0000e+00 0.0000e+00
3.1200e+02 0.0000e+00 0.0000e+00
3.1242e+02 6.8904e-03 2.4614e-02
3.2430e+02 -5.4262e-03 6.2119e-02
3.4348e+02 3.6556e-02 6.0042e-02
3.5432e+02 7.4128e-02 1.5249e-03
3.4425e+02 7.0664e-02 -3.2749e-02
3.3795e+02 6.2782e-02 -7.3456e-03
3.4057e+02 8.5102e-02 1.0894e-02
3.4340e+02 7.8041e-02 7.7175e-03
3.4443e+02 5.6181e-02 -9.4335e-03
3.3868e+02 4.1561e-02 -5.3802e-02
3.1753e+02 4.3311e-02 -6.4962e-02
3.0620e+02 3.4352e-02 -7.2487e-02
2.8129e+02 5.9329e-02 -1.1309e-01
2.4965e+02 6.7258e-02 -1.0620e-01
2.2819e+02 7.3596e-02 -9.2317e-02
2.0350e+02 7.8274e-02 -1.0042e-01
1.7798e+02 6.2979e-02 -1.2444e-01
1.4128e+02 5.1864e-02 -1.3244e-01
1.1176e+02 4.1091e-02 -8.4935e-02
9.8811e+01 3.6476e-02 -6.9091e-02
7.7215e+01 4.7357e-02 -8.4434e-02
5.6594e+01 4.6028e-02 -5.7970e-02
4.8230e+01 6.2334e-02 -1.1900e-02
5.0643e+01 7.0869e-02 -1.1708e-02
4.2376e+01 8.0753e-02 -5.6264e-02
2.2512e+01 9.5239e-02 -6.0224e-02
1.2264e+01 8.0872e-02 -5.1787e-02
-3.3819e+00 1.1676e-01 -9.8248e-02
-3.6860e+01 1.2116e-01 -1.0198e-01
-5.4374e+01 1.2111e-01 -7.9904e-02
-7.6811e+01 1.3268e-01 -6.3831e-02
-8.6289e+01 1.2628e-01 -2.7324e-02
-9.0473e+01 9.6631e-02 -3.3280e-02
-1.0293e+02 7.7772e-02 -5.1990e-02
-1.1647e+02 4.8938e-02 -4.7094e-02
-1.2648e+02 5.1783e-02 -3.5689e-02
-1.3431e+02 5.9324e-02 -5.2682e-02
-1.5282e+02 6.1243e-02 -7.5852e-02
-1.7224e+02 5.4912e-02 -6.1665e-02
-1.8365e+02 6.2688e-02 -6.5346e-02
-2.0491e+02 7.4594e-02 -7.4324e-02
-2.2081e+02 6.6397e-02 -3.9802e-02
-2.2481e+02 4.0930e-02 -4.7478e-02
-2.4455e+02 7.9216e-03 -8.6345e-02
-2.6799e+02 -3.9643e-04 -7.1425e-02
-2.8026e+02 1.1840e-02 -4.5921e-02
-2.9095e+02 6.0070e-03 -4.7698e-02
-3.0411e+02 3.2158e-02 -4.6960e-02
-3.1443e+02 3.6303e-02 -2.1399e-02
-3.1481e+02 4.1258e-02 -1.5688e-03
-3.1521e+02 2.4817e-02 1.4208e-02
-3.0771e+02 6.8157e-02 -1.4353e-02
-3.2239e+02 5.4811e-02 -7.5157e-02
-3.4529e+02 3.1701e-02 -6.0342e-02
-3.5256e+02 3.1303e-02 -1.0491e-02
-3.5053e+02 2.1565e-02 1.7767e-02
-3.4367e+02 3.0747e-02 3.2775e-02
-3.3414e+02 5.7314e-02 3.9465e-02
-3.2394e+02 6.4456e-02 4.4284e-02
-3.1200e+02 9.1633e-02 7.2464e-03
-3.2032e+02 1.0885e-01 -3.3737e-02
-3.2887e+02 1.0257e-01 -3.8657e-02
-3.3965e+02 1.2403e-01 -9.5224e-03
-3.3363e+02 9.8958e-02 3.3546e-02
-3.2287e+02 8.6986e-02 1.9365e-02
-3.2395e+02 7.2941e-02 -8.2767e-03
-3.2701e+02 7.4632e-02 -1.7158e-02
-3.3253e+02 8.3765e-02 -5.0373e-02
-3.5220e+02 6.1483e-02 -6.5099e-02
-3.6508e+02 4.7521e-02 -5.8373e-02
-3.8139e+02 2.5542e-02 -5.0681e-02
-3.9042e+02 1.1096e-02 -2.3476e-02
-3.9312e+02 -1.7939e-02 -2.0210e-03
-3.9143e+02 -3.1223e-04 -1.6987e-02
-4.0162e+02 9.5577e-03 -3.6156e-02
-4.0951e+02 1.8427e-02 -1.7236e-02
-4.1023e+02 1.6764e-02 1.4459e-02
-4.0228e+02 1.1665e-02 1.1523e-02
-4.0447e+02 -1.0934e-02 6.8173e-03
-3.9887e+02 6.7131e-03 -2.7505e-03
-4.0585e+02 2.0367e-02 -7.2694e-03
-4.0250e+02 3.6304e-02 2.4352e-02
-3.9367e+02 2.3440e-02 4.7838e-02
-3.7858e+02 8.7992e-03 6.0818e-02
-3.6326e+02 3.0713e-02 4.4914e-02
-3.5613e+02 6.4203e-02 4.4729e-02
-3.4090e+02 7.1530e-02 7.3020e-02
-3.1962e+02 5.8552e-02 6.6271e-02
-3.0776e+02 4.7373e-02 7.4756e-02
-2.8224e+02 4.6616e-02 7.6740e-02
-2.6939e+02 3.9436e-02 4.8279e-02
-2.5810e+02 2.8321e-02 2.1091e-02
-2.5885e+02 1.9249e-02 4.9295e-04
-2.5785e+02 1.6782e-02 -9.7183e-03
-2.6371e+02 4.6599e-03 -2.5642e-02
-2.7067e+02 5.1830e-04 -2.3485e-02
-2.7545e+02 7.3715e-03 2.2017e-02
-2.5967e+02 -4.9214e-03 7.4041e-02
-2.3843e+02 -8.2667e-03 9.1593e-02
-2.1387e+02 0.0000e+00 0.0000e+00
